_id,Company,Price,Earnings Date,description,20-Day Simple Moving Average,200-Day Simple Moving Average,50-Day,52-Week,Analyst Recom,Average True Range,Average Volume,Beta,Change,EPS ttm,ROI,ratio,performance
52853806bb1177ca391c252d,Kellogg Company,63.24,2013-11-04 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Consumer Goods', 'Industry': 'Processed & Packaged Goods'}",0.0125,0.0095,"[0.0902, -0.025900000000000003]","[0.2119, -0.0697]",3.1,0.96,1840.56,0.46,0.0123,2.7199999999999998,0.116,"{'quick': 0.6000000000000001, 'current': 0.9}","{'Year': 0.19010000000000002, 'Half Year': -0.0454, 'Month': 0.0413, 'Week': -0.013900000000000001}"
52853806bb1177ca391c252e,Kadant Inc.,38.19,2013-11-04 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Industrial Goods', 'Industry': 'Diversified Machinery'}",0.042800000000000005,0.2607,"[0.22760000000000002, -0.016]","[0.738, -0.016]",1.8,1.22,30.66,1.6600000000000001,0.0,2.48,0.124,"{'quick': 1.6, 'current': 2.2}","{'Year': 0.6468, 'Half Year': 0.2977, 'Month': 0.1124, 'Week': 0.033}"
52853806bb1177ca391c252f,Kaiser Aluminum Corporation,65.68,2013-10-17 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Basic Materials', 'Industry': 'Aluminum'}",-0.019200000000000002,0.014100000000000001,"[0.054, -0.1019]","[0.1796, -0.1019]",2.0,1.46,229.84,0.88,0.006900000000000001,4.52,0.078,"{'quick': 3.6, 'current': 5}","{'Year': 0.1062, 'Half Year': 0.0307, 'Month': -0.0925, 'Week': -0.0308}"
52853806bb1177ca391c2530,Kaman Corporation,37.96,2013-10-28 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Industrial Goods', 'Industry': 'Aerospace/Defense Products & Services'}",0.0083,0.0634,"[0.07780000000000001, -0.021]","[0.21430000000000002, -0.045]",2.3,0.79,90.12,1.6099999999999999,-0.0038,2.1,0.097,"{'quick': 1.2, 'current': 2.9}","{'Year': 0.14930000000000002, 'Half Year': 0.1394, 'Month': 0.0308, 'Week': 0.0047}"
52853806bb1177ca391c2531,"KAR Auction Services, Inc.",28.84,2013-11-05 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Auto Dealerships'}",-0.013000000000000001,0.1945,"[0.0616, -0.048600000000000004]","[0.7485, -0.048600000000000004]",1.5,0.71,1436.62,1.54,0.004,0.77,0.064,"{'quick': 1.3, 'current': 1.3}","{'Year': 0.705, 'Half Year': 0.2174, 'Month': -0.0235, 'Week': 0.0074}"
52853806bb1177ca391c2532,"KB Financial Group, Inc.",36.17,2011-02-10 05:00:00+00:00,"{'Country': 'South Korea', 'Sector': 'Financial', 'Industry': 'Foreign Regional Banks'}",-0.061200000000000004,0.0784,"[0.1038, -0.12440000000000001]","[0.2696, -0.12440000000000001]",1.0,0.71,119.74,,-0.0011,2.6,,"{'quick': None, 'current': None}","{'Year': 0.1114, 'Half Year': 0.0999, 'Month': -0.0292, 'Week': -0.033600000000000005}"
52853806bb1177ca391c2533,"Kimball International, Inc.",12.34,2013-11-05 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Printed Circuit Boards'}",0.0333,0.21250000000000002,"[0.2887, -0.020300000000000002]","[0.4768, -0.0239]",1.0,0.43,100.93,1.44,-0.005200000000000001,0.63,0.047,"{'quick': 1.4, 'current': 2}","{'Year': 0.0016, 'Half Year': 0.28500000000000003, 'Month': 0.15030000000000002, 'Week': 0.0131}"
52853806bb1177ca391c2534,SPDR S&P Bank ETF,31.86,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",0.0132,0.1129,"[0.0811, -0.0006000000000000001]","[0.4677, -0.0031000000000000003]",,0.41000000000000003,1342.86,,0.0057,,,"{'quick': None, 'current': None}","{'Year': 0.4264, 'Half Year': 0.1437, 'Month': 0.033600000000000005, 'Week': 0.012100000000000001}"
52853806bb1177ca391c2535,KB Home,16.87,2013-12-16 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Industrial Goods', 'Industry': 'Residential Construction'}",-0.0032,-0.1227,"[0.0898, -0.1097]","[0.2954, -0.327]",2.9,0.61,4852.91,2.25,0.0318,0.21,-0.001,"{'quick': None, 'current': None}","{'Year': 0.1331, 'Half Year': -0.3133, 'Month': 0.017400000000000002, 'Week': -0.012100000000000001}"
52853806bb1177ca391c2536,"KaloBios Pharmaceuticals, Inc.",4.1,2013-11-12 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Drug Manufacturers - Major'}",-0.009300000000000001,-0.27990000000000004,"[0.1111, -0.3109]","[0.1111, -0.503]",1.3,0.22,124.24,,-0.012,-10.47,0.276,"{'quick': 7.5, 'current': 7.5}","{'Year': None, 'Half Year': -0.3163, 'Month': -0.059000000000000004, 'Week': 0.0779}"
52853806bb1177ca391c2537,"KBR, Inc.",34.21,2013-10-24 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Technical Services'}",-0.0199,0.0713,"[0.14100000000000001, -0.0679]","[0.33030000000000004, -0.0679]",2.1,0.74,1429.42,1.38,-0.0035,1.56,0.081,"{'quick': 1.8, 'current': 1.8}","{'Year': 0.29450000000000004, 'Half Year': 0.060500000000000005, 'Month': 0.026000000000000002, 'Week': -0.0061}"
52853806bb1177ca391c2538,PowerShares KBW Bank,33.99,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",0.0184,0.0944,"[0.0835, 0.0006000000000000001]","[0.4466, -0.0114]",,0.38,118.02,,0.0059,,,"{'quick': None, 'current': None}","{'Year': 0.3986, 'Half Year': 0.0999, 'Month': 0.0371, 'Week': 0.0196}"
52853806bb1177ca391c2539,PowerShares KBW Capital Markets,46.59,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",0.0241,0.1275,"[0.1051, -0.0015]","[0.5686, -0.0015]",,0.37,1.09,,0.0,,,"{'quick': None, 'current': None}","{'Year': 0.5361, 'Half Year': 0.1275, 'Month': 0.07010000000000001, 'Week': 0.0172}"
52853806bb1177ca391c253a,PowerShares KBW Hi Div Yield Financial,25.3,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",-0.0016,0.0269,"[0.059300000000000005, -0.0247]","[0.2859, -0.0247]",,0.24,48.66,,0.0067,,,"{'quick': None, 'current': None}","{'Year': 0.2247, 'Half Year': -0.015700000000000002, 'Month': 0.0149, 'Week': -0.0028}"
52853806bb1177ca391c253b,PowerShares KBW Insurance,64.2,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",0.034,0.1711,"[0.1429, 0.0137]","[0.6046, 0.0137]",,0.66,2.17,,0.0137,,,"{'quick': None, 'current': None}","{'Year': 0.5602, 'Half Year': 0.154, 'Month': 0.0644, 'Week': 0.0173}"
52853806bb1177ca391c253c,PowerShares KBW Prop & Casuality Insur,38.87,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",0.0173,0.0994,"[0.12660000000000002, 0.0031000000000000003]","[0.3769, 0.0031000000000000003]",,0.23,9.22,,0.0031000000000000003,,,"{'quick': None, 'current': None}","{'Year': 0.36060000000000003, 'Half Year': 0.0782, 'Month': 0.041100000000000005, 'Week': 0.0128}"
52853806bb1177ca391c253d,PowerShares KBW Regional Banking,37.82,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",0.0162,0.1527,"[0.1163, -0.008700000000000001]","[0.49820000000000003, -0.056400000000000006]",,0.35000000000000003,15.27,,0.0064,,,"{'quick': None, 'current': None}","{'Year': 0.4555, 'Half Year': 0.1983, 'Month': 0.0439, 'Week': 0.011}"
52853806bb1177ca391c253e,PowerShares KBW International Financial,25.0,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",-0.0274,0.0582,"[0.0907, -0.0502]","[0.2225, -0.0502]",,0.15,2.0,,0.0,,,"{'quick': None, 'current': None}","{'Year': 0.2165, 'Half Year': 0.0117, 'Month': 0.0221, 'Week': -0.031400000000000004}"
52853806bb1177ca391c253f,PowerShares KBW Prem Yield Equity REIT,30.59,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",-0.0178,-0.0184,"[0.0685, -0.0441]","[0.2464, -0.1461]",,0.41000000000000003,19.95,,0.0109,,,"{'quick': None, 'current': None}","{'Year': 0.18710000000000002, 'Half Year': -0.1322, 'Month': -0.0016, 'Week': -0.024800000000000003}"
52853806bb1177ca391c2540,Kimber Resources Inc.,0.14,,"{'Country': 'Canada', 'Sector': 'Basic Materials', 'Industry': 'Gold'}",-0.021,-0.44630000000000003,"[0.75, -0.33330000000000004]","[0.75, -0.7407]",,0.02,97.38,,0.07690000000000001,,,"{'quick': None, 'current': None}","{'Year': -0.8194, 'Half Year': -0.5667, 'Month': -0.1875, 'Week': -0.0714}"
52853806bb1177ca391c2541,Kohlberg Capital Corporation,8.23,2013-08-06 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Diversified Investments'}",-0.0275,-0.12940000000000002,"[0.057800000000000004, -0.0799]","[0.24080000000000001, -0.24350000000000002]",2.5,0.19,256.08,1.8599999999999999,0.0086,1.29,0.078,"{'quick': None, 'current': None}","{'Year': 0.1148, 'Half Year': -0.2214, 'Month': -0.0109, 'Week': -0.0239}"
52853806bb1177ca391c2542,SPDR S&P Capital Markets ETF,46.69,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",0.0267,0.13770000000000002,"[0.13, 0.0035]","[0.546, 0.0035]",,0.53,10.36,,0.0037,,,"{'quick': None, 'current': None}","{'Year': 0.49970000000000003, 'Half Year': 0.1245, 'Month': 0.07740000000000001, 'Week': 0.0135}"
52853806bb1177ca391c2543,"Knight Capital Group, Inc.",9.98,2013-08-07 04:00:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Investment Brokerage - National'}",0.0877,0.10110000000000001,"[0.21150000000000002, -0.024200000000000003]","[0.23090000000000002, -0.1777]",3.0,0.22,276.93,,-0.0017000000000000001,-6.31,-0.162,"{'quick': None, 'current': None}","{'Year': None, 'Half Year': None, 'Month': 0.182, 'Week': -0.003}"
52853806bb1177ca391c2544,Kansas City Life Insurance Company,46.49,2013-05-30 04:00:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Life Insurance'}",0.0086,0.1588,"[0.0862, -0.042800000000000005]","[0.47040000000000004, -0.042800000000000005]",,1.3599999999999999,14.63,1.15,0.0111,2.54,0.053,"{'quick': None, 'current': None}","{'Year': 0.30920000000000003, 'Half Year': 0.23370000000000002, 'Month': 0.0182, 'Week': -0.0256}"
52853806bb1177ca391c2545,Kayne Anderson Energy Development Company,29.45,2013-10-31 04:00:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Asset Management'}",-0.00030000000000000003,0.1316,"[0.1017, -0.018000000000000002]","[0.3457, -0.018000000000000002]",2.0,0.39,30.28,0.32,0.001,5.46,0.003,"{'quick': None, 'current': None}","{'Year': 0.22940000000000002, 'Half Year': 0.1315, 'Month': 0.028300000000000002, 'Week': -0.0061}"
52853806bb1177ca391c2546,Korea Equity Fund Inc.,8.88,,"{'Country': 'Japan', 'Sector': 'Financial', 'Industry': 'Closed-End Fund - Foreign'}",-0.024800000000000003,0.0374,"[0.0546, -0.04]","[0.21810000000000002, -0.06330000000000001]",,0.11,15.57,,0.0023,,,"{'quick': None, 'current': None}","{'Year': 0.0302, 'Half Year': 0.0436, 'Month': -0.023200000000000002, 'Week': -0.0349}"
52853806bb1177ca391c2547,Key Energy Services Inc.,8.73,2013-10-30 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Basic Materials', 'Industry': 'Oil & Gas Drilling & Exploration'}",0.1126,0.21810000000000002,"[0.2782, -0.0091]","[0.5561, -0.0859]",2.6,0.4,2437.75,2.44,-0.0011,0.03,0.07100000000000001,"{'quick': 2.5, 'current': 2.5}","{'Year': 0.494, 'Half Year': 0.45180000000000003, 'Month': 0.23270000000000002, 'Week': 0.1063}"
52853806bb1177ca391c2548,"Kelly Services, Inc.",21.67,2013-11-06 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Staffing & Outsourcing Services'}",0.0419,0.1763,"[0.19990000000000002, -0.0261]","[0.6981, -0.0261]",1.5,0.61,110.6,1.9300000000000002,0.0023,1.27,0.066,"{'quick': 1.6, 'current': 1.6}","{'Year': 0.6454000000000001, 'Half Year': 0.2755, 'Month': 0.0952, 'Week': 0.013600000000000001}"
52853806bb1177ca391c2549,KEMET Corp.,5.68,2013-10-31 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Diversified Electronics'}",0.0199,0.1009,"[0.44530000000000003, -0.06430000000000001]","[0.5393, -0.18510000000000001]",3.0,0.22,186.75,4.18,-0.008700000000000001,-1.9500000000000002,-0.064,"{'quick': 1, 'current': 2.1}","{'Year': 0.361, 'Half Year': 0.2457, 'Month': 0.1369, 'Week': -0.0172}"
52853806bb1177ca391c254a,Korea Electric Power Corp.,14.15,2011-01-31 05:00:00+00:00,"{'Country': 'South Korea', 'Sector': 'Utilities', 'Industry': 'Electric Utilities'}",0.0666,0.058800000000000005,"[0.10980000000000001, -0.0368]","[0.3261, -0.13670000000000002]",1.5,0.21,321.24,1.45,0.0165,-1.76,-0.013000000000000001,"{'quick': 0.4, 'current': 0.6000000000000001}","{'Year': 0.1495, 'Half Year': 0.016800000000000002, 'Month': 0.008700000000000001, 'Week': 0.041100000000000005}"
52853806bb1177ca391c254b,Kewaunee Scientific Corp.,17.61,2012-11-27 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Consumer Goods', 'Industry': 'Business Equipment'}",0.0095,0.2499,"[0.1883, -0.0162]","[0.6408, -0.0162]",,0.22,10.35,0.6900000000000001,0.0023,1.53,0.09,"{'quick': 1.6, 'current': 2.3}","{'Year': 0.6002000000000001, 'Half Year': 0.3443, 'Month': 0.0263, 'Week': -0.0129}"
52853806bb1177ca391c254c,Keryx Biopharmaceuticals Inc.,12.62,2013-11-11 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Drug Manufacturers - Major'}",0.08310000000000001,0.484,"[0.46540000000000004, -0.1446]","[4.2138, -0.1446]",1.6,0.86,2673.02,3.9,-0.0057,-0.33,,"{'quick': 6.9, 'current': 6.9}","{'Year': 3.9765, 'Half Year': 0.5862, 'Month': 0.4486, 'Week': -0.11130000000000001}"
52853806bb1177ca391c254d,Kirby Corporation,94.49,2013-10-28 12:00:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Shipping'}",0.0432,0.1714,"[0.17020000000000002, 0.0028]","[0.751, 0.0028]",1.8,1.97,279.8,1.17,0.0041,4.35,0.084,"{'quick': 1.2, 'current': 1.6}","{'Year': 0.7112, 'Half Year': 0.17170000000000002, 'Month': 0.08120000000000001, 'Week': 0.0256}"
52853806bb1177ca391c254e,KeyCorp,12.95,2013-10-16 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Money Center Banks'}",0.022500000000000003,0.1836,"[0.1719, -0.0115]","[0.6837000000000001, -0.0115]",2.7,0.25,10370.03,0.99,-0.0038,0.87,0.107,"{'quick': None, 'current': None}","{'Year': 0.601, 'Half Year': 0.2346, 'Month': 0.0961, 'Week': 0.0269}"
52853806bb1177ca391c254f,The KEYW Holding Corporation,11.57,2013-10-30 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Application Software'}",-0.0616,-0.137,"[0.051800000000000006, -0.15360000000000001]","[0.0693, -0.2967]",1.9,0.42,167.25,,-0.022,-0.27,0.008,"{'quick': 1, 'current': 1.2}","{'Year': -0.08220000000000001, 'Half Year': -0.1592, 'Month': -0.0794, 'Week': 0.024200000000000003}"
52853806bb1177ca391c2550,The Korea Fund Inc.,39.51,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Closed-End Fund - Foreign'}",-0.029900000000000003,0.033600000000000005,"[0.0422, -0.0568]","[0.24250000000000002, -0.066]",,0.48,13.08,,0.0013000000000000002,6.55,,"{'quick': None, 'current': None}","{'Year': 0.048600000000000004, 'Half Year': 0.03, 'Month': -0.0371, 'Week': -0.03}"
52853806bb1177ca391c2551,"Kentucky First Federal Bancorp, Inc.",8.2,2012-11-05 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Savings & Loans'}",0.0114,0.0351,"[0.0784, -0.0296]","[0.2482, -0.0745]",,0.12,3.67,0.04,-0.0132,0.37,0.126,"{'quick': None, 'current': None}","{'Year': 0.040100000000000004, 'Half Year': 0.064, 'Month': 0.0375, 'Week': 0.0109}"
52853806bb1177ca391c2552,KKR Financial Holdings LLC,9.66,2013-10-23 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Mortgage Investment'}",-0.0239,-0.0526,"[0.027700000000000002, -0.09960000000000001]","[0.1303, -0.1194]",1.8,0.16,887.93,2.09,0.006200000000000001,1.3900000000000001,0.042,"{'quick': None, 'current': None}","{'Year': 0.054900000000000004, 'Half Year': -0.0661, 'Month': -0.060700000000000004, 'Week': -0.011300000000000001}"
52853806bb1177ca391c2553,Kforce Inc.,19.98,2013-10-29 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Staffing & Outsourcing Services'}",0.0548,0.24960000000000002,"[0.2303, -0.025400000000000002]","[0.8374, -0.025400000000000002]",2.3,0.5700000000000001,126.05,1.73,-0.001,0.73,-0.18,"{'quick': 2, 'current': 2}","{'Year': 0.7483000000000001, 'Half Year': 0.42860000000000004, 'Month': 0.11610000000000001, 'Week': 0}"
52853806bb1177ca391c2554,Kingsway Financial Services Inc.,3.4,2011-03-28 04:00:00+00:00,"{'Country': 'Canada', 'Sector': 'Financial', 'Industry': 'Property & Casualty Insurance'}",0.0707,-0.031200000000000002,"[0.2364, 0.0089]","[0.5455, -0.23770000000000002]",3.0,0.08,20.15,1.6600000000000001,0.0526,-4.58,-0.47200000000000003,"{'quick': None, 'current': None}","{'Year': 0.3922, 'Half Year': -0.0444, 'Month': 0.0949, 'Week': 0}"
52853806bb1177ca391c2555,Korn/Ferry International,24.25,2013-12-02 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Staffing & Outsourcing Services'}",0.030500000000000003,0.2706,"[0.332, 0.0085]","[0.8905000000000001, 0.0085]",1.6,0.43,359.93,1.74,0.0178,0.71,0.041,"{'quick': 2, 'current': 2}","{'Year': 0.7483000000000001, 'Half Year': 0.33430000000000004, 'Month': 0.0307, 'Week': 0.0179}"
52853806bb1177ca391c2556,KraneShares CSI China Five Year Plan ETF,60.37,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",0.0001,0.0526,"[0.0786, -0.0332]","[0.18610000000000002, -0.0332]",,0.54,0.84,,0.029900000000000003,,,"{'quick': None, 'current': None}","{'Year': None, 'Half Year': None, 'Month': -0.024, 'Week': -0.0173}"
52853806bb1177ca391c2557,Kinross Gold Corporation,5.16,2011-02-16 21:30:00+00:00,"{'Country': 'Canada', 'Sector': 'Basic Materials', 'Industry': 'Gold'}",0.0275,-0.1293,"[0.1302, -0.10790000000000001]","[0.14020000000000002, -0.5042]",2.7,0.18,10938.8,0.64,0.0371,-4.46,-0.203,"{'quick': 2, 'current': 3.7}","{'Year': -0.5079, 'Half Year': -0.0568, 'Month': 0.0375, 'Week': -0.013900000000000001}"
52853806bb1177ca391c2558,"Kingold Jewelry, Inc.",1.9,2013-11-14 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Basic Materials', 'Industry': 'Gold'}",-0.0241,0.4116,"[0.7431, -0.2245]","[0.9792000000000001, -0.2245]",,0.15,318.67,-0.84,-0.010400000000000001,0.44,0.197,"{'quick': 2.5, 'current': 16.4}","{'Year': 0.6000000000000001, 'Half Year': 0.536, 'Month': 0.0323, 'Week': 0.0492}"
52853806bb1177ca391c2559,DWS High Income Trust,9.11,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Closed-End Fund - Debt'}",-0.0063,-0.0297,"[0.0458, -0.0151]","[0.0703, -0.13470000000000001]",,0.06,38.84,,-0.0076,,,"{'quick': None, 'current': None}","{'Year': 0.0011, 'Half Year': -0.10260000000000001, 'Month': 0.0234, 'Week': -0.006500000000000001}"
52853806bb1177ca391c255a,"Kid Brands, Inc.",1.16,2013-05-20 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Consumer Goods', 'Industry': 'Toys & Games'}",-0.16490000000000002,-0.21680000000000002,"[0.0357, -0.2516]","[0.17170000000000002, -0.373]",1.7000000000000002,0.1,30.54,2.5300000000000002,-0.0333,-2.65,-0.507,"{'quick': 0.4, 'current': 0.8}","{'Year': -0.33330000000000004, 'Half Year': -0.2899, 'Month': -0.19460000000000002, 'Week': -0.09090000000000001}"
52853806bb1177ca391c255b,SPDR S&P Insurance ETF,61.63,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",0.029,0.1396,"[0.1364, 0.0085]","[0.5127, 0.0085]",,0.6000000000000001,145.12,,0.0085,,,"{'quick': None, 'current': None}","{'Year': 0.4797, 'Half Year': 0.1273, 'Month': 0.060200000000000004, 'Week': 0.0178}"
52853806bb1177ca391c255c,Kimco Realty Corporation,21.11,2013-10-29 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'REIT - Retail'}",-0.005200000000000001,-0.016800000000000002,"[0.09860000000000001, -0.0328]","[0.21450000000000002, -0.1411]",2.5,0.37,3798.34,1.76,0.009300000000000001,0.36,0.029,"{'quick': None, 'current': None}","{'Year': 0.1648, 'Half Year': -0.1158, 'Month': 0.031, 'Week': -0.021500000000000002}"
52853806bb1177ca391c255d,"Kingstone Companies, Inc.",5.47,2012-11-14 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Property & Casualty Insurance'}",0.049800000000000004,0.0514,"[0.0853, -0.0055000000000000005]","[0.23390000000000002, -0.0436]",1.0,0.08,1.4,0.05,0.08320000000000001,-0.08,0.046,"{'quick': None, 'current': None}","{'Year': 0.034800000000000005, 'Half Year': -0.0417, 'Month': -0.07680000000000001, 'Week': -0.0381}"
52853806bb1177ca391c255e,"KiOR, Inc.",2.38,2013-11-07 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Basic Materials', 'Industry': 'Oil & Gas Refining & Marketing'}",-0.0238,-0.4046,"[0.8308000000000001, -0.2323]","[0.8308000000000001, -0.6987]",2.2,0.19,822.86,,-0.0083,-1.35,,"{'quick': 0.4, 'current': 0.5}","{'Year': -0.6262, 'Half Year': -0.4702, 'Month': 0.061900000000000004, 'Week': 0.0213}"
52853806bb1177ca391c255f,"Keating Capital, Inc.",7.33,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Closed-End Fund - Equity'}",0.028900000000000002,0.1938,"[0.1752, -0.0891]","[0.3996, -0.0891]",1.0,0.18,20.13,,-0.0009000000000000001,0.23,,"{'quick': None, 'current': None}","{'Year': 0.2132, 'Half Year': 0.3131, 'Month': 0.056100000000000004, 'Week': 0.0014}"
52853806bb1177ca391c2560,"Kips Bay Medical, Inc.",0.75,2013-11-07 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Medical Appliances & Equipment'}",-0.09480000000000001,-0.2538,"[0.16, -0.1804]","[0.30000000000000004, -0.5667]",,0.05,66.08,,-0.020800000000000003,-0.28,-0.495,"{'quick': 19.8, 'current': 21.8}","{'Year': -0.4934, 'Half Year': -0.34190000000000004, 'Month': -0.0253, 'Week': -0.0941}"
